12922  84.384  
12920  84.41  
12918  84.428  
12916  84.45  
12914  84.477  
12912  84.499  
12910  84.512  
12908  84.546  
12906  84.578  
12904  84.604  
12902  84.627  
12900  84.65  
12898  84.676  
12896  84.695  
12894  84.709  
12892  84.731  
12890  84.75  
12888  84.763  
12886  84.784  
12884  84.802  
12882  84.821  
12880  84.83  
12878  84.851  
12876  84.842  
12874  84.845  
12872  84.846  
12870  84.854  
12868  84.851  
12866  84.851  
12864  84.856  
12862  84.856  
12860  84.856  
12858  84.86  
12856  84.854  
12854  84.853  
12852  84.854  
12850  84.859  
12848  84.863  
12846  84.872  
12844  84.875  
12842  84.879  
12840  84.877  
12838  84.883  
12836  84.88  
12834  84.88  
12832  84.88  
12830  84.885  
12828  84.883  
12826  84.885  
12824  84.894  
12822  84.891  
12820  84.885  
12818  84.88  
12816  84.874  
12814  84.866  
12812  84.866  
12810  84.859  
12808  84.851  
12806  84.846  
12804  84.856  
12802  84.85  
12800  84.846  
12798  84.843  
12796  84.845  
12794  84.842  
12792  84.845  
12790  84.854  
12788  84.865  
12786  84.877  
12784  84.888  
12782  84.898  
12780  84.921  
12778  84.949  
12776  84.987  
12774  85.008  
12772  85.031  
12770  85.068  
12768  85.106  
12766  85.138  
12764  85.172  
12762  85.211  
12760  85.248  
12758  85.28  
12756  85.307  
12754  85.32  
12752  85.355  
12750  85.388  
12748  85.413  
12746  85.439  
12744  85.454  
12742  85.49  
12740  85.516  
12738  85.542  
12736  85.573  
12734  85.606  
12732  85.638  
12730  85.672  
12728  85.699  
12726  85.741  
12724  85.776  
12722  85.82  
12720  85.846  
12718  85.878  
12716  85.91  
12714  85.944  
12712  85.977  
12710  86.003  
12708  86.028  
12706  86.055  
12704  86.076  
12702  86.096  
12700  86.119  
12698  86.134  
12696  86.142  
12694  86.143  
12692  86.162  
12690  86.182  
12688  86.2  
12686  86.214  
12684  86.22  
12682  86.232  
12680  86.232  
12678  86.235  
12676  86.246  
12674  86.258  
12672  86.258  
12670  86.259  
12668  86.256  
12666  86.255  
12664  86.253  
12662  86.253  
12660  86.244  
12658  86.22  
12656  86.206  
12654  86.186  
12652  86.176  
12650  86.15  
12648  86.148  
12646  86.131  
12644  86.115  
12642  86.09  
12640  86.067  
12638  86.035  
12636  85.997  
12634  85.96  
12632  85.933  
12630  85.904  
12628  85.875  
12626  85.846  
12624  85.817  
12622  85.782  
12620  85.747  
12618  85.71  
12616  85.675  
12614  85.635  
12612  85.588  
12610  85.547  
12608  85.501  
12606  85.474  
12604  85.46  
12602  85.431  
12600  85.405  
12598  85.358  
12596  85.323  
12594  85.306  
12592  85.274  
12590  85.251  
12588  85.22  
12586  85.213  
12584  85.185  
12582  85.161  
12580  85.136  
12578  85.115  
12576  85.1  
12574  85.072  
12572  85.052  
12570  85.031  
12568  85.001  
12566  84.99  
12564  84.97  
12562  84.949  
12560  84.932  
12558  84.917  
12556  84.898  
12554  84.877  
12552  84.865  
12550  84.862  
12548  84.853  
12546  84.85  
12544  84.853  
12542  84.865  
12540  84.862  
12538  84.863  
12536  84.877  
12534  84.885  
12532  84.883  
12530  84.872  
12528  84.877  
12526  84.872  
12524  84.875  
12522  84.874  
12520  84.875  
12518  84.871  
12516  84.871  
12514  84.871  
12512  84.865  
12510  84.857  
12508  84.862  
12506  84.863  
12504  84.869  
12502  84.88  
12500  84.888  
12498  84.908  
12496  84.918  
12494  84.933  
12492  84.959  
12490  84.964  
12488  84.975  
12486  84.999  
12484  85.016  
12482  85.031  
12480  85.059  
12478  85.077  
12476  85.089  
12474  85.109  
12472  85.12  
12470  85.135  
12468  85.159  
12466  85.176  
12464  85.193  
12462  85.213  
12460  85.231  
12458  85.255  
12456  85.281  
12454  85.294  
12452  85.318  
12450  85.336  
12448  85.35  
12446  85.367  
12444  85.382  
12442  85.388  
12440  85.397  
12438  85.408  
12436  85.413  
12434  85.423  
12432  85.426  
12430  85.425  
12428  85.429  
12426  85.432  
12424  85.425  
12422  85.428  
12420  85.434  
12418  85.432  
12416  85.425  
12414  85.426  
12412  85.426  
12410  85.432  
12408  85.437  
12406  85.431  
12404  85.44  
12402  85.443  
12400  85.449  
12398  85.455  
12396  85.458  
12394  85.458  
12392  85.46  
12390  85.464  
12388  85.457  
12386  85.449  
12384  85.446  
12382  85.434  
12380  85.431  
12378  85.422  
12376  85.403  
12374  85.397  
12372  85.376  
12370  85.356  
12368  85.342  
12366  85.33  
12364  85.31  
12362  85.292  
12360  85.266  
12358  85.237  
12356  85.208  
12354  85.19  
12352  85.167  
12350  85.138  
12348  85.1  
12346  85.071  
12344  85.043  
12342  85.01  
12340  84.982  
12338  84.952  
12336  84.92  
12334  84.882  
12332  84.848  
12330  84.814  
12328  84.795  
12326  84.758  
12324  84.724  
12322  84.697  
12320  84.669  
12318  84.641  
12316  84.618  
12314  84.589  
12312  84.56  
12310  84.531  
12308  84.502  
12306  84.473  
12304  84.438  
12302  84.404  
12300  84.373  
12298  84.346  
12296  84.308  
12294  84.283  
12292  84.261  
12290  84.225  
12288  84.203  
12286  84.174  
12284  84.14  
12282  84.103  
12280  84.067  
12278  84.033  
12276  83.997  
12274  83.965  
12272  83.929  
12270  83.9  
12268  83.861  
12266  83.824  
12264  83.794  
12262  83.754  
12260  83.717  
12258  83.675  
12256  83.623  
12254  83.582  
12252  83.54  
12250  83.498  
12248  83.458  
12246  83.414  
12244  83.368  
12242  83.318  
12240  83.284  
12238  83.237  
12236  83.205  
12234  83.167  
12232  83.116  
12230  83.067  
12228  83.012  
12226  82.977  
12224  82.93  
12222  82.893  
12220  82.852  
12218  82.802  
12216  82.764  
12214  82.715  
12212  82.675  
12210  82.629  
12208  82.573  
12206  82.527  
12204  82.471  
12202  82.407  
12200  82.353  
12198  82.304  
12196  82.26  
12194  82.204  
12192  82.156  
12190  82.097  
12188  82.037  
12186  81.992  
12184  81.938  
12182  81.883  
12180  81.83  
12178  81.778  
12176  81.726  
12174  81.667  
12172  81.613  
12170  81.564  
12168  81.519  
12166  81.471  
12164  81.412  
12162  81.36  
12160  81.306  
12158  81.256  
12156  81.213  
12154  81.165  
12152  81.113  
12150  81.076  
12148  81.038  
12146  81.001  
12144  80.966  
12142  80.939  
12140  80.91  
12138  80.882  
12136  80.855  
12134  80.83  
12132  80.807  
12130  80.789  
12128  80.774  
12126  80.763  
12124  80.75  
12122  80.75  
12120  80.751  
12118  80.75  
12116  80.743  
12114  80.756  
12112  80.765  
12110  80.775  
12108  80.789  
12106  80.811  
12104  80.836  
12102  80.853  
12100  80.882  
12098  80.917  
12096  80.963  
12094  80.998  
12092  81.041  
12090  81.076  
12088  81.117  
12086  81.169  
12084  81.213  
12082  81.256  
12080  81.299  
12078  81.346  
12076  81.395  
12074  81.445  
12072  81.493  
12070  81.544  
12068  81.598  
12066  81.654  
12064  81.693  
12062  81.747  
12060  81.798  
12058  81.845  
12056  81.891  
12054  81.927  
12052  81.975  
12050  82.005  
12048  82.048  
12046  82.085  
12044  82.126  
12042  82.152  
12040  82.181  
12038  82.204  
12036  82.225  
12034  82.231  
12032  82.243  
12030  82.236  
12028  82.224  
12026  82.21  
12024  82.205  
12022  82.179  
12020  82.156  
12018  82.137  
12016  82.095  
12014  82.048  
12012  81.998  
12010  81.943  
12008  81.88  
12006  81.816  
12004  81.744  
12002  81.654  
12000  81.578  
11998  81.48  
11996  81.392  
11994  81.311  
11992  81.212  
11990  81.117  
11988  81.02  
11986  80.917  
11984  80.82  
11982  80.721  
11980  80.605  
11978  80.513  
11976  80.418  
11974  80.325  
11972  80.235  
11970  80.151  
11968  80.064  
11966  80  
11964  79.935  
11962  79.861  
11960  79.79  
11958  79.723  
11956  79.674  
11954  79.626  
11952  79.578  
11950  79.539  
11948  79.514  
11946  79.48  
11944  79.456  
11942  79.431  
11940  79.42  
11938  79.428  
11936  79.427  
11934  79.434  
11932  79.451  
11930  79.459  
11928  79.483  
11926  79.524  
11924  79.541  
11922  79.572  
11920  79.614  
11918  79.648  
11916  79.689  
11914  79.738  
11912  79.784  
11910  79.836  
11908  79.88  
11906  79.913  
11904  79.951  
11902  79.987  
11900  80.011  
11898  80.046  
11896  80.074  
11894  80.092  
11892  80.109  
11890  80.107  
11888  80.106  
11886  80.096  
11884  80.087  
11882  80.054  
11880  80.02  
11878  79.967  
11876  79.906  
11874  79.839  
11872  79.77  
11870  79.683  
11868  79.585  
11866  79.472  
11864  79.35  
11862  79.218  
11860  79.082  
11858  78.938  
11856  78.784  
11854  78.622  
11852  78.435  
11850  78.241  
11848  78.043  
11846  77.838  
11844  77.615  
11842  77.38  
11840  77.126  
11838  76.862  
11836  76.576  
11834  76.295  
11832  75.993  
11830  75.668  
11828  75.331  
11826  74.969  
11824  74.582  
11822  74.187  
11820  73.778  
11818  73.351  
11816  72.885  
11814  72.408  
11812  71.919  
11810  71.405  
11808  70.877  
11806  70.319  
11804  69.734  
11802  69.125  
11800  68.481  
11798  67.818  
11796  67.131  
11794  66.431  
11792  65.709  
11790  64.958  
11788  64.177  
11786  63.361  
11784  62.541  
11782  61.685  
11780  60.796  
11778  59.883  
11776  58.943  
11774  57.985  
11772  57.011  
11770  56.003  
11768  54.987  
11766  53.943  
11764  52.879  
11762  51.801  
11760  50.706  
11758  49.586  
11756  48.459  
11754  47.321  
11752  46.165  
11750  45.006  
11748  43.845  
11746  42.676  
11744  41.502  
11742  40.326  
11740  39.159  
11738  37.988  
11736  36.83  
11734  35.681  
11732  34.541  
11730  33.412  
11728  32.285  
11726  31.18  
11724  30.092  
11722  29.022  
11720  27.963  
11718  26.93  
11716  25.923  
11714  24.933  
11712  23.972  
11710  23.035  
11708  22.115  
11706  21.233  
11704  20.367  
11702  19.537  
11700  18.723  
11698  17.929  
11696  17.181  
11694  16.461  
11692  15.749  
11690  15.079  
11688  14.438  
11686  13.828  
11684  13.237  
11682  12.679  
11680  12.141  
11678  11.63  
11676  11.143  
11674  10.674  
11672  10.231  
11670  9.811  
11668  9.425  
11666  9.062  
11664  8.707  
11662  8.372  
11660  8.058  
11658  7.751  
11656  7.466  
11654  7.19  
11652  6.926  
11650  6.674  
11648  6.433  
11646  6.219  
11644  6.001  
11642  5.801  
11640  5.609  
11638  5.423  
11636  5.232  
11634  5.051  
11632  4.881  
11630  4.706  
11628  4.565  
11626  4.424  
11624  4.279  
11622  4.137  
11620  4.005  
11618  3.87  
11616  3.749  
11614  3.616  
11612  3.503  
11610  3.392  
11608  3.284  
11606  3.172  
11604  3.076  
11602  2.98  
11600  2.879  
11598  2.792  
11596  2.696  
11594  2.608  
11592  2.527  
11590  2.441  
11588  2.35  
11586  2.274  
11584  2.196  
11582  2.121  
11580  2.051  
11578  1.971  
11576  1.895  
11574  1.834  
11572  1.767  
11570  1.704  
11568  1.646  
11566  1.587  
11564  1.52  
11562  1.457  
11560  1.395  
11558  1.331  
11556  1.288  
11554  1.244  
11552  1.196  
11550  1.152  
11548  1.099  
11546  1.065  
11544  1.028  
11542  0.986  
11540  0.937  
11538  0.905  
11536  0.865  
11534  0.83  
11532  0.801  
11530  0.775  
11528  0.757  
11526  0.734  
11524  0.71  
11522  0.676  
11520  0.65  
11518  0.627  
11516  0.609  
11514  0.586  
11512  0.562  
11510  0.546  
11508  0.531  
11506  0.505  
11504  0.485  
11502  0.478  
11500  0.458  
11498  0.438  
11496  0.42  
11494  0.409  
11492  0.398  
11490  0.392  
11488  0.378  
11486  0.362  
11484  0.356  
11482  0.342  
11480  0.331  
11478  0.328  
11476  0.32  
11474  0.31  
11472  0.31  
11470  0.288  
