23530  0  
23525  0.06  
23520  0.148  
23515  0.15  
23510  0.031  
23505  0.09  
23500  0.089  
23495  0.119  
23490  0.087  
23485  0.146  
23480  0.085  
23475  0.204  
23470  0.414  
23465  0.502  
23460  0.677  
23455  0.911  
23450  0.911  
23445  0.909  
23440  0.879  
23435  0.874  
23430  1.015  
23425  1.097  
23420  1.097  
23415  1.056  
23410  1.196  
23405  1.221  
23400  1.534  
23395  1.753  
23390  1.779  
23385  1.83  
23380  2.054  
23375  2.161  
23370  2.464  
23365  2.82  
23360  2.942  
23355  3.05  
23350  3.427  
23345  3.726  
23340  4.019  
23335  4.399  
23330  4.555  
23325  4.707  
23320  5.103  
23315  5.499  
23310  5.786  
23305  6.175  
23300  6.541  
23295  7.008  
23290  7.616  
23285  8.237  
23280  8.842  
23275  9.462  
23270  9.991  
23265  10.764  
23260  11.586  
23255  12.335  
23250  13.164  
23245  14.117  
23240  14.983  
23235  16.023  
23230  17.233  
23225  18.355  
23220  19.514  
23215  20.773  
23210  22.063  
23205  23.511  
23200  25.021  
23195  26.483  
23190  28.032  
23185  29.773  
23180  31.548  
23175  33.429  
23170  35.262  
23165  37.064  
23160  39.009  
23155  41.277  
23150  43.427  
23145  45.309  
23140  47.357  
23135  49.535  
23130  51.758  
23125  53.928  
23120  56.117  
23115  58.058  
23110  60.126  
23105  62.294  
23100  64.282  
23095  66.141  
23090  67.978  
23085  69.725  
23080  71.246  
23075  72.838  
23070  74.139  
23065  75.519  
23060  76.883  
23055  78.192  
23050  79.39  
23045  80.537  
23040  81.816  
23035  82.976  
23030  83.998  
23025  84.955  
23020  85.619  
23015  86.165  
23010  86.671  
23005  87.274  
23000  87.706  
22995  88.107  
22990  88.664  
22985  89.082  
22980  89.661  
22975  90.115  
22970  90.556  
22965  90.819  
22960  91.066  
22955  91.269  
22950  91.588  
22945  91.704  
22940  91.939  
22935  92.343  
22930  92.514  
22925  92.697  
22920  92.856  
22915  93.053  
22910  93.146  
22905  93.263  
22900  93.42  
22895  93.439  
22890  93.73  
22885  93.932  
22880  94.165  
22875  94.312  
22870  94.539  
22865  94.901  
22860  94.936  
22855  95.102  
22850  95.305  
22845  95.506  
22840  95.534  
22835  95.738  
22830  96.022  
22825  96.14  
22820  96.361  
22815  96.489  
22810  96.626  
22805  96.707  
22800  96.991  
22795  96.996  
22790  97.037  
22785  97.075  
22780  97.145  
22775  97.142  
22770  97.095  
22765  97.07  
22760  96.95  
22755  96.957  
22750  96.559  
22745  96.301  
22740  96.141  
22735  95.961  
22730  95.802  
22725  95.61  
22720  95.38  
22715  95.415  
22710  95.404  
22705  95.552  
22700  95.56  
22695  95.406  
22690  95.349  
22685  95.413  
22680  95.561  
22675  95.378  
22670  95.312  
22665  95.113  
22660  95.016  
22655  95.219  
22650  95.277  
22645  95.409  
22640  95.36  
22635  95.293  
22630  95.332  
22625  95.375  
22620  95.389  
22615  95.476  
22610  95.511  
22605  95.528  
22600  95.552  
22595  95.514  
22590  95.567  
22585  95.691  
22580  95.842  
22575  95.526  
22570  95.427  
22565  95.338  
22560  95.355  
22555  95.491  
22550  95.599  
22545  95.627  
22540  95.604  
22535  95.847  
22530  95.982  
22525  96.019  
22520  96.063  
22515  96.227  
22510  96.407  
22505  96.466  
22500  96.642  
22495  96.625  
22490  96.519  
22485  96.527  
22480  96.55  
22475  96.431  
22470  96.266  
22465  96.182  
22460  96.08  
22455  95.97  
22450  95.755  
22445  95.848  
22440  95.921  
22435  96.06  
22430  95.956  
22425  96.01  
22420  95.995  
22415  96.504  
22410  96.869  
22405  96.948  
22400  97.031  
22395  96.986  
22390  97.017  
22385  97.029  
22380  96.965  
22375  96.632  
22370  96.671  
22365  96.481  
22360  96.492  
22355  96.558  
22350  96.863  
22345  96.828  
22340  97.034  
22335  97.131  
22330  97.119  
22325  97.327  
22320  97.382  
22315  97.456  
22310  97.519  
22305  97.723  
22300  97.678  
22295  97.502  
22290  97.429  
22285  97.292  
22280  97.141  
22275  96.989  
22270  96.701  
22265  96.454  
22260  96.269  
22255  96.313  
22250  96.361  
22245  96.277  
22240  96.179  
22235  96.062  
22230  95.905  
22225  95.837  
22220  95.811  
22215  95.842  
22210  95.7  
22205  95.728  
22200  95.909  
22195  96.049  
22190  96.126  
22185  95.975  
22180  96.033  
22175  95.868  
22170  95.912  
22165  95.818  
22160  95.587  
22155  95.547  
22150  95.515  
22145  95.502  
22140  95.45  
22135  95.386  
22130  95.427  
22125  95.386  
22120  95.203  
22115  95.137  
22110  95.175  
22105  95.25  
22100  95.03  
22095  95.151  
22090  94.913  
22085  94.69  
22080  94.696  
22075  94.553  
22070  94.566  
22065  94.521  
22060  94.73  
22055  94.427  
22050  94.551  
22045  94.691  
22040  94.745  
22035  94.719  
22030  94.606  
22025  94.566  
22020  94.354  
22015  94.305  
22010  94.012  
22005  93.716  
22000  93.721  
21995  93.48  
21990  93.517  
21985  93.523  
21980  93.715  
21975  93.89  
21970  93.903  
21965  94.067  
21960  94.099  
21955  94.331  
21950  94.231  
21945  94.243  
21940  94.168  
21935  94.115  
21930  94.308  
